label	pos	panel_confidence	panel_margin	panel_support	panel_conflict	panel_log_support_conflict_ratio	panel_samples	panel_haplotypes	anchors	best_vs_second_margin	n_block_candidates	orientation_sites	orientation_margin
1	48876129	0.8869596142640944	9884.4237401808	11328.164935876499	1443.7411956956983	7.841657017623196	4091.0	16364.0	2.0	2048.2531529750468	4.0	2.0	2.0
1	48899254	0.9961822943476106	20527.44136596941	20606.412068697722	78.97070272831101	257.687019941646	4091.0	24546.0	3.0	8450.575937335827	2.0	5.0	5.0
1	48925063	0.8907856373462066	9284.538724313534	10581.931568887341	1297.392844573808	8.150793200313073	4091.0	16364.0	2.0	8420.640645669442	4.0	2.0	2.0
1	48928783	0.8617121650446417	8980.356824608692	10697.017504583948	1716.6606799752558	6.228248471483938	4091.0	16364.0	2.0	4184.026772823887	4.0	2.0	2.0
1	48931162	0.8634629005133873	10281.391826404168	12212.52622372471	1931.1343973205414	6.321261212813284	4091.0	16364.0	2.0	6869.096235437402	4.0	2.0	2.0
1	48944291	0.8750770119972059	15556.002285304081	18146.539994494527	2590.5377091904465	7.00261467550226	4091.0	24546.0	3.0	12093.14716485042	4.0	3.0	3.0
1	48945404	0.9979222683940356	4227.0180535382715	4235.837310645556	8.819257107283669	431.4824700437654	4091.0	8182.0	1.0	1189.4397857668419	4.0	2.0	2.0
1	48949242	0.9312096668993254	9725.905399905889	10501.686097235872	775.7806973299836	13.520786669051631	4091.0	24546.0	3.0	4064.1904175369655	4.0	3.0	3.0
1	48984281	0.8939392604849338	7248.8093915764775	8224.612214234923	975.8028226584456	8.42095459127388	4091.0	16364.0	2.0	115.44046010960756	4.0	3.0	3.0
1	48990609	0.9043230120224458	13965.757990039809	15618.15176874995	1652.3937787101427	9.446722232700594	4091.0	24546.0	3.0	7433.917526725277	3.0	3.0	3.0
1	48995370	0.9995137976171112	10652.88413235264	10658.068631434042	5.184499081402138	1723.5136574743315	4091.0	16364.0	2.0	2334.3737390884617	3.0	2.0	2.0
1	49007440	0.8505165305547494	14343.79882501467	17402.371854358564	3058.573029343893	5.688170109830852	4091.0	24546.0	3.0	2009.0801737625661	4.0	3.0	3.0
1	49018158	0.9467232783986708	19965.527707998262	21156.083374960137	1190.5556669618732	17.75584973625669	4091.0	32728.0	4.0	9219.537854163378	2.0	5.0	5.0
1	49021832	0.9997555609875335	13397.417554928928	13400.694008231676	3.2764533027470213	3133.8338243101985	4091.0	16364.0	2.0	5061.758384174544	3.0	2.0	2.0
1	49037721	0.8728799899401767	16129.22592188365	18878.565410140935	2749.3394882572843	6.864449094647482	4091.0	32728.0	4.0	8493.323002310346	3.0	4.0	4.0
1	49059744	0.92369729370093	11701.18962857111	12754.810278091705	1053.6206495205947	12.09516453512473	4091.0	16364.0	2.0	6213.640559489277	4.0	2.0	2.0
1	49062233	0.9988553797391776	9699.836700488146	9710.964805009993	11.128104521848275	800.7817534483062	4091.0	16364.0	2.0	2283.5994380362044	4.0	2.0	2.0
1	49099171	0.9842336836959199	6552.009260791359	6658.673722507913	106.6644617165539	61.85582146911861	4091.0	8182.0	1.0	4898.222304677651	4.0	2.0	2.0
1	49100868	0.9225763891925638	11324.226944193742	12361.628183408278	1037.4012392145357	11.905444366341069	4091.0	16364.0	2.0	2057.2540897373656	4.0	2.0	2.0
1	49107788	0.9829571529798529	19342.351067895688	19683.632616606777	341.2815487110879	57.51006062328568	4091.0	32728.0	4.0	6884.808816499328	3.0	7.0	7.0
1	49125019	0.852863555886532	15873.972167491424	19183.523096904923	3309.5509294134995	5.794963891494541	4091.0	32728.0	4.0	11115.52939075616	3.0	6.0	6.0
1	49149660	0.9650384430016582	7756.35421876291	8047.915297421563	291.561078658653	27.511914210614027	4091.0	16364.0	2.0	282.4593096780418	4.0	2.0	2.0
1	49150392	0.9648937650726475	8379.603947542744	8695.9948812162	316.39093367345606	27.401522723279808	4091.0	16364.0	2.0	1562.6528083012581	4.0	2.0	2.0
1	49152620	0.9644642508478974	11098.496514955517	11523.06459247813	424.56807752261165	27.079250538630504	4091.0	16364.0	2.0	5683.635597879883	4.0	2.0	2.0
1	49159159	0.8897240702909411	15058.834993415476	17189.3513713165	2130.516377901025	8.064846017389936	4091.0	24546.0	3.0	10061.966799052	4.0	3.0	3.0
1	49168692	0.9286804852055902	13700.942737625694	14840.654739916665	1139.7120022909705	13.01086927297087	4091.0	24546.0	3.0	10020.465303650724	3.0	4.0	4.0
1	49169991	0.930823775175637	16585.33011330468	17916.86122975306	1331.5311164483783	13.446486171002064	4091.0	24546.0	3.0	13184.910456589067	3.0	4.0	4.0
1	49182856	0.9883296092173482	8753.494897656346	8858.093005411194	104.5981077548478	83.89442949089673	4091.0	16364.0	2.0	1407.104405565021	3.0	2.0	2.0
1	49184120	0.9996962757537897	10398.075745199576	10401.235812495439	3.1600672958625604	2500.497004661702	4091.0	16364.0	2.0	1878.100028605315	3.0	2.0	2.0
1	49184998	0.9999409438421905	11712.116226840975	11712.807981129852	0.6917542888765911	6924.0598697748255	4091.0	16364.0	2.0	2319.6053214839485	3.0	2.0	2.0
1	49196192	0.9943120490194963	16118.270259252342	16211.005133212011	92.73487395966897	172.95596023511487	4091.0	24546.0	3.0	10613.023116481641	3.0	3.0	3.0
1	49197256	0.9942954381636001	14117.263814839498	14198.72603173929	81.46221689979299	172.1967534415745	4091.0	24546.0	3.0	8032.511864483704	3.0	3.0	3.0
1	49199407	0.8801304205617055	11417.784085525715	13218.014877929569	1800.2307924038535	7.338879022986266	4091.0	24546.0	3.0	8092.349302634075	3.0	12.0	12.0
1	49283613	0.9872891713517495	1668.7594173784412	1690.5240247784077	21.76460739996649	74.30499437389365	4091.0	8182.0	1.0	1668.7594173784412	1.0	2.0	2.0
1	49295218	0.9998777804937667	3328.721412876044	3329.1283470340973	0.406934158053227	2366.939723492101	4091.0	8182.0	1.0	3328.721412876044	1.0	2.0	2.0
1	49303416	0.9179907113175253	5785.823041786352	6353.408898663355	567.5858568770026	11.175812450850234	4091.0	8182.0	1.0	4459.10958390406	3.0	2.0	2.0
0	49306838	0.9021021755072187	3525.1258973538647	3954.248366013465	429.12246865960003	9.195632998060509	4091.0	8182.0	1.0	1855.4431830406606	3.0	2.0	2.0
1	49308371	0.9484233683695875	3376.587520706515	3570.7712129575752	194.1836922510602	18.299537075891003	4091.0	8182.0	1.0	1196.3435534507316	3.0	2.0	2.0
1	49346998	0.9527565332684077	3329.2546389632435	3502.9523321157085	173.69769315246512	20.057232977070168	4091.0	16364.0	2.0	616.5635578457741	3.0	2.0	2.0
1	49347951	0.9676615935937593	3592.7213497350344	3716.9381816318964	124.21683189686198	29.692000071478176	4091.0	16364.0	2.0	1026.116907164262	3.0	2.0	2.0
1	49365591	0.9764113653051891	12311.921884094789	12616.722995975186	304.80111188039723	41.26120705836459	4091.0	16364.0	2.0	12311.921884094789	1.0	2.0	2.0
1	49421575	0.8979682468368588	16081.937083341709	18143.4938129485	2061.556729606793	8.797088367313698	4091.0	32728.0	4.0	12328.867183035763	3.0	10.0	10.0
1	49422179	0.8925680348323052	14759.37299304699	16778.931775976653	2019.5587829296626	8.304599657153739	4091.0	32728.0	4.0	10817.823550632209	3.0	10.0	10.0
1	49425940	0.8915300309969802	10272.532396651368	11695.490001984947	1422.9576053335786	8.214071794114199	4091.0	32728.0	4.0	4583.491788601694	3.0	10.0	10.0
0	49516847	0.922023955023234	1421.5141410401377	1552.8384998561585	131.32435881602072	11.742649000979197	4091.0	8182.0	1.0	1421.5141410401377	1.0	6.0	6.0
1	49517756	0.9173796137863519	1460.5251903171632	1605.0808314086014	144.55564109143833	11.03413663232508	4091.0	8182.0	1.0	1460.5251903171632	1.0	6.0	6.0
1	49533859	0.9432901491077894	4982.827311443072	5301.552411044666	318.7250996015936	16.584723619297094	4091.0	8182.0	1.0	4982.827311443072	1.0	6.0	6.0
1	49599899	0.9545046360630005	15959.17899828931	16757.926248649863	798.7472503605524	20.955278359624728	4091.0	24546.0	3.0	9119.513339914323	3.0	3.0	3.0
1	49607031	0.9662603104227427	23545.551888852864	24397.457566750716	851.9056778978528	28.606278746889487	4091.0	32728.0	4.0	17984.135159387515	2.0	5.0	5.0
1	49621093	0.8944660978421222	16604.785761275787	18825.97516826046	2221.1894069846703	8.472263934426332	4091.0	24546.0	3.0	13094.771698022532	4.0	3.0	3.0
1	49628458	0.983472206582128	18468.110758040533	18783.782595295797	315.6718372552637	59.319397512932944	4091.0	24546.0	3.0	2561.2084314879557	3.0	3.0	3.0
1	49638229	0.8558360735409405	6602.942851621214	7940.5056206261	1337.5627690048857	5.932860082855863	4091.0	16364.0	2.0	2051.52911463123	4.0	2.0	2.0
1	49640268	0.9790920472630887	5834.6531582008165	5961.967578430529	127.3144202297128	46.47153116349217	4091.0	16364.0	2.0	1146.4440436674276	4.0	7.0	7.0
1	49641005	0.9940058844917827	6365.475395584701	6404.093756199071	38.61836061437009	161.66983330137748	4091.0	16364.0	2.0	1976.9369012382522	4.0	7.0	7.0
1	49642497	0.994257743913286	7216.709483205734	7258.631126787766	41.921643582032274	169.13683915465833	4091.0	16364.0	2.0	3328.7439367046227	4.0	7.0	7.0
1	49646394	0.9600679835856762	20027.761100087017	20896.924912310755	869.1638122237367	24.01608136162927	4091.0	32728.0	4.0	16742.68304349815	3.0	7.0	7.0
1	49646908	0.9931557076509423	4895.656394079986	4929.62873089144	33.9723368114535	140.98653908870767	4091.0	8182.0	1.0	1668.0542422112503	3.0	2.0	2.0
1	49647724	0.9897816259580816	25911.035174449466	26181.327724428145	270.2925499786811	96.50957140727094	4091.0	32728.0	4.0	23140.180182841916	3.0	7.0	7.0
1	49651082	0.9053241220112066	21501.077088119415	24012.195031114865	2511.1179429954495	9.55894411648584	4091.0	32728.0	4.0	11621.434893104903	3.0	7.0	7.0
1	49662640	0.9986842529135761	19741.862300376153	19767.906132370586	26.043831994434147	730.9950060494089	4091.0	32728.0	4.0	10735.78383512578	2.0	4.0	4.0
1	49677559	0.9780246077416336	14903.960219929786	15246.537115273495	342.57689534370854	44.37881976906542	4091.0	24546.0	3.0	5151.334545023563	2.0	4.0	4.0
1	49678262	0.9783939868871707	16388.031927133783	16758.103502463415	370.07157532963254	45.164072423429005	4091.0	24546.0	3.0	7547.428321462732	2.0	4.0	4.0
1	49683584	0.9987606747680804	15170.368383981791	15189.216121250298	18.847737268506297	765.3374244001914	4091.0	24546.0	3.0	2299.564301157252	2.0	4.0	4.0
1	49684609	0.9344683723798752	14185.653575871209	15255.477096729575	1069.8235208583667	14.247424341688031	4091.0	32728.0	4.0	741.067210712743	2.0	4.0	4.0
1	49711163	0.8777105749561271	9272.366979396358	10773.40044508352	1501.0334656871612	7.173209313385284	4091.0	24546.0	3.0	259.0662563171609	4.0	3.0	3.0
1	49712647	0.8951235286565816	11391.567050918855	12903.382051450866	1511.815000532011	8.530046335416285	4091.0	24546.0	3.0	4162.049742755345	4.0	3.0	3.0
1	49713493	0.9006797449883149	12827.375176804018	14417.19621171544	1589.8210349114208	9.063367842956808	4091.0	24546.0	3.0	6266.945480106076	4.0	3.0	3.0
1	49721054	0.8902482399982193	17822.049027954938	20328.147771238193	2506.098743283256	8.10863466215753	4091.0	32728.0	4.0	6866.301414351206	2.0	9.0	9.0
1	49721750	0.8902981207796469	16245.729286635571	18528.839218716475	2283.109932080904	8.112498859385084	4091.0	32728.0	4.0	4011.345360725083	2.0	9.0	9.0
1	49756072	0.9971442062419064	17863.98413909298	17915.293048820353	51.30890972737422	342.50939547769667	4091.0	24546.0	3.0	12580.572802639297	4.0	3.0	3.0
1	49761347	0.8925369091569489	8720.980618184638	9914.732734928579	1193.7521167439415	8.299405873372235	4091.0	16364.0	2.0	1396.2020840798068	4.0	3.0	3.0
1	49765464	0.91443984129031	10274.906699129418	11335.522209896584	1060.6155107671661	10.678557439033984	4091.0	16364.0	2.0	7533.352590370563	3.0	3.0	3.0
1	49839701	0.8902584325602975	9494.034377918417	10828.906512677746	1334.8721347593294	8.106993349800549	4091.0	16364.0	2.0	2774.5703268101197	4.0	2.0	2.0
1	49842347	0.8607919679860512	6963.0850881549195	8306.404033527333	1343.318945372413	6.179637698422791	4091.0	16364.0	2.0	433.68489638187657	4.0	5.0	5.0
1	49851179	0.8577280538515077	8523.039015550346	10217.887008021775	1694.8479924714277	6.025827228258459	4091.0	16364.0	2.0	5.207549125334481	3.0	2.0	2.0
1	49863717	0.9980444879002685	10451.398481796756	10471.916564705809	20.51808290905264	486.7030491968158	4091.0	16364.0	2.0	2750.7392598005654	4.0	2.0	2.0
1	49868779	0.9103926140884043	8558.701467601883	9493.078499475483	934.3770318736013	10.150001738292021	4091.0	16364.0	2.0	1628.2091097862885	4.0	2.0	2.0
1	49945909	0.9906091277843698	7561.332019731447	7633.698694907189	72.36667517574202	104.0622145765647	4091.0	16364.0	2.0	907.5787071648647	2.0	4.0	4.0
1	49966232	0.9399367489262097	9476.579963766639	10123.484550703108	646.904586936469	15.626505437437004	4091.0	16364.0	2.0	4260.104111681289	3.0	8.0	8.0
1	49981882	0.9595911978858979	9480.083060683359	9896.843436193762	416.76037551040196	23.69263342436677	4091.0	16364.0	2.0	4347.737705239534	4.0	2.0	2.0
