label	source_window	pos	block_id	candidate_accepted_by_rule	pred_state	truth_state	block_orientation	oriented_pred_state	panel_confidence	panel_margin	panel_support	panel_conflict	support_conflict_ratio	panel_samples	panel_haplotypes	anchors	best_vs_second_margin	n_block_candidates	log_panel_margin	log_panel_support	log_panel_conflict	log_best_vs_second_margin	panel_margin_per_haplotype	panel_support_per_haplotype	panel_conflict_per_haplotype	panel_haplotypes_per_anchor	confidence_x_log_margin	confidence_x_log_support_conflict_ratio	nearest_phase6_anchor_dist_bp	nearest_same_block_anchor_dist_bp	left_anchors_20kb	right_anchors_20kb	two_sided_anchors_20kb	left_nearest_anchor_dist_bp	right_nearest_anchor_dist_bp	left_anchors_50kb	right_anchors_50kb	two_sided_anchors_50kb	phase6_block_anchor_count	phase6_block_span_bp	phase6_block_density_per_kb	log_phase6_block_span_bp	log_phase6_block_anchor_count	donor_candidate_in_panel	donor_anchor_count	donor_panel_usable_anchors	donor_support_plus	donor_support_minus	donor_total_support	donor_margin	donor_confidence	donor_entropy	donor_top1_score	donor_top2_score	donor_top_margin	donor_effective_n	donor_left_support_plus	donor_left_support_minus	donor_right_support_plus	donor_right_support_minus	donor_left_confidence	donor_right_confidence	donor_left_right_agree	donor_two_sided	donor_mean_anchor_dist_bp	donor_min_anchor_dist_bp	donor_max_anchor_dist_bp	hmm_like_log_margin	log_donor_margin	log_donor_total_support	log_donor_top1_score	log_donor_effective_n	abs_hmm_like_log_margin	phase8_candidate_in_panel	phase8_anchor_count	phase8_panel_usable_anchors	phase8_cm_span	phase8_pbwt_plus_support	phase8_pbwt_minus_support	phase8_pbwt_total_support	phase8_pbwt_margin	phase8_pbwt_confidence	phase8_pbwt_entropy	phase8_pbwt_top_plus_score	phase8_pbwt_top_minus_score	phase8_pbwt_top_margin	phase8_pbwt_effective_donors	phase8_hmm_log_margin	phase8_hmm_abs_log_margin	phase8_left_support	phase8_right_support	phase8_two_sided	phase8_left_right_agree	log_phase8_pbwt_margin	log_phase8_pbwt_total_support	log_phase8_pbwt_effective_donors
1	chr20_25_30mb_illumina30x_phase7a	25138054	phase6_comp_28	1	1	1	1	1	0.9886187126891494	17262.544191669585	17463.590498390382	201.0463067207949	86.43855352686288	4091.0	24546.0	3.0	10596.219864637676	4.0	9.75635228490595	9.767930709980098	5.3084969123215116	9.268346968778578	0.7032732091448539	0.7114638025906617	0.008190593445807663	8182.0	9.645312436445561	4.420051290673258	1759	1759	0	3	0	-1	1759	0	3	0	3	432	6.944444444444445	6.07073772800249	1.3862943611198906	1	3	3	4831.864699914534	0.0	4831.864699914534	4831.864699914534	1.0	0.0	2.8851359094721314	2.8851359094721314	0.0	1686.3537243307426	0.0	0.0	4831.864699914534	0.0	0.0	1.0	0	0	1952.3333333333333	1759.0	2190.0	8.483194676401391	8.483194676401391	8.483194676401391	1.357157966340825	7.430916737111516	8.483194676401391	1	3	3	3.363574423786986e-05	382.8309456064452	0.0	382.8309456064452	382.8309456064452	1.0	0.0	2.9908667625503496	2.9908667625503496	0.0	127.99999999999994	5.950202209834536	5.950202209834536	0.0	0.0	0	0	5.950202209834536	5.950202209834536	4.859812404361672
1	chr20_25_30mb_illumina30x_phase7a	25147902	phase6_comp_32	1	1	1	1	1	0.9118812720620124	14175.583412568174	15691.960173085557	1516.3767605173832	10.342164570738975	4091.0	32728.0	4.0	2120.222883908684	3.0	9.559346826947808	9.66096749415782	7.324738307456117	7.659748033394809	0.43313320131288724	0.4794659060463688	0.04633270473348152	8182.0	8.71698934463913	2.2145284352946066	960	4108	0	7	0	-1	4108	0	7	0	7	1637	4.276114844227245	7.401231264413015	2.0794415416798357	1	4	4	2808.5055803789182	4.554432443473386	2813.0600128223914	2803.951147935445	0.9983809686168396	0.012021497879348456	3.654518077389649	3.654518077389649	0.0	825.8958346447699	0.0	0.0	2808.5055803789182	4.554432443473386	0.0	0.9983809686168396	0	0	4517.25	4108.0	4827.0	6.226167549323663	7.93914140173934	7.9423835639651905	1.5378383774189759	6.717678731401091	6.226167549323663	1	7	7	0.0002708401048465703	876.007480885173	6.89769669988326	882.9051775850562	869.1097841852898	0.9921875	0.045688389073983635	6.89769669988326	6.89769669988326	0.0	128.0	4.709944362436343	4.709944362436343	0.0	0.0	0	0	6.768619392406227	6.784349791709047	4.859812404361672
1	chr20_25_30mb_illumina30x_phase7a	25149759	phase6_comp_32	1	1	1	1	1	0.9046538766496602	17310.88443596162	19350.313461577578	2039.4290256159593	9.483943434756744	4091.0	32728.0	4.0	8001.100988001497	3.0	9.759148506252025	9.87051557530554	7.620915371401403	8.987459409682645	0.5289319370557816	0.5912464391828886	0.06231450212710704	8182.0	8.828651528980636	2.1257962893173032	2251	2251	0	7	0	-1	2251	0	7	0	7	1637	4.276114844227245	7.401231264413015	2.0794415416798357	1	4	4	3034.802841446991	2.8368204960318977	3037.639661943023	3031.966020950959	0.9990661102659499	0.007448410431464997	3.7927988581065586	3.7927988581065586	0.0	879.6013025113655	0.0	0.0	3034.802841446991	2.8368204960318977	0.0	0.9990661102659499	0	0	2660.25	2251.0	2970.0	6.673587168375231	8.017296304510415	8.019165214627378	1.567114553535705	6.7806049724386215	6.673587168375231	1	7	7	0.0002708401048465703	886.0831922921058	0.0	886.0831922921058	886.0831922921058	1.0	0.0	6.9225249397820665	6.9225249397820665	0.0	127.99999999999993	6.787938768545229	6.787938768545229	0.0	0.0	0	0	6.787938768545229	6.787938768545229	4.859812404361672
1	chr20_25_30mb_illumina30x_phase7a	25150932	phase6_comp_32	0	1	1	1	1	0.7373407416314275	11995.356980554167	18632.842704078674	6637.485723524508	2.8069417454716743	4091.0	32728.0	4.0	4754.123252414437	3.0	9.392358297725076	9.832734706635184	8.800639162776216	8.466977895235448	0.36651665181355925	0.5693242087533205	0.2028075569397613	8182.0	6.925368432912699	0.9856964035516429	1078	1078	0	7	0	-1	1078	0	7	0	7	1637	4.276114844227245	7.401231264413015	2.0794415416798357	1	4	4	3239.6358520297986	0.0	3239.6358520297986	3239.6358520297986	1.0	0.0	3.8828298537256343	3.8828298537256343	0.0	1101.2866706006096	0.0	0.0	3239.6358520297986	0.0	0.0	1.0	0	0	1487.25	1078.0	1797.0	8.083524840158221	8.083524840158221	8.083524840158221	1.5857249398534785	7.0051420925443555	8.083524840158221	1	7	7	0.0002708401048465703	883.146261338518	6.953907569594609	890.1001689081127	876.1923537689233	0.9921875	0.045688389073983635	6.953907569594609	6.953907569594609	0.0	127.99999999999989	4.710959176855743	4.710959176855743	0.0	0.0	0	0	6.776726299872049	6.792456844168777	4.859812404361671
1	chr20_25_30mb_illumina30x_phase7a	25157151	phase6_comp_33	1	1	1	1	1	0.9930997977646593	24754.881869032553	24928.08584516744	173.20397613488612	143.10285217522733	4091.0	32728.0	4.0	14360.138691985725	3.0	10.116818391036288	10.123790506979157	5.16022688927207	9.57228113555773	0.7563823597235564	0.7616745858337644	0.0052922261102079605	8182.0	10.047010298159924	4.936229652279296	425	963	5	0	0	963	-1	5	0	0	5	1667	2.9994001199760048	7.419380582918692	1.791759469228055	1	4	4	6999.8574467252665	0.0	6999.8574467252665	6999.8574467252665	1.0	0.0	3.8768227475322683	3.8768227475322683	0.0	1838.9474728423213	6999.8574467252665	0.0	0.0	0.0	1.0	0.0	0	0	1567.25	963.0	2494.0	8.853787912925194	8.853787912925194	8.853787912925194	1.5844939314974682	7.517492302827244	8.853787912925194	1	5	5	0.00025844868735447335	637.8135190167712	0.0	637.8135190167712	637.8135190167712	1.0	0.0	4.982918117318523	4.982918117318523	0.0	127.99999999999987	6.459612579261522	6.459612579261522	0.0	0.0	0	0	6.459612579261522	6.459612579261522	4.859812404361671
1	chr20_25_30mb_illumina30x_phase7a	25167044	phase6_comp_37	0	1	1	1	1	0.8449797148817926	14754.66900843329	18069.75232760155	3315.08331916826	5.4494265035940215	4091.0	32728.0	4.0	10955.210351968337	3.0	9.599382627483237	9.802050016787202	8.106539642347322	9.301661729903689	0.4508270902112347	0.552119051808896	0.10129196159766132	8182.0	8.111283595612019	1.5750347634351431	2433	2449	7	0	0	2449	-1	7	0	0	7	1215	5.761316872427983	7.103322062526113	2.0794415416798357	1	4	4	2800.930177849014	0.0	2800.930177849014	2800.930177849014	1.0	0.0	3.7930873053479464	3.7930873053479464	0.0	815.9092156098201	2800.930177849014	0.0	0.0	0.0	1.0	0.0	0	0	2656.0	2449.0	2898.0	7.938063807903041	7.938063807903041	7.938063807903041	1.5671747351895566	6.70552796948118	7.938063807903041	1	7	7	3.8473463156663e-05	894.3395343953741	0.0	894.3395343953741	894.3395343953741	1.0	0.0	6.987027612463852	6.987027612463852	0.0	127.99999999999999	6.797203014372519	6.797203014372519	0.0	0.0	0	0	6.797203014372519	6.797203014372519	4.859812404361672
1	chr20_25_30mb_illumina30x_phase7a	25168578	phase6_comp_37	0	1	1	1	1	0.8451535896565611	12296.11746837547	15054.32382664303	2758.2063582675596	5.456396467604515	4091.0	32728.0	4.0	7555.006494129254	3.0	9.417120161731154	9.619486950258937	7.922698366008045	8.93009808808758	0.3757063513925529	0.45998300619173277	0.0842766547991799	8182.0	7.958912908914259	1.5762717377988071	899	3983	7	0	0	3983	-1	7	0	0	7	1215	5.761316872427983	7.103322062526113	2.0794415416798357	1	4	4	3061.4024675598207	0.0	3061.4024675598207	3061.4024675598207	1.0	0.0	3.678482415134231	3.678482415134231	0.0	967.9614827523095	3061.4024675598207	0.0	0.0	0.0	1.0	0.0	0	0	4190.0	3983.0	4432.0	8.02695500701844	8.02695500701844	8.02695500701844	1.5429737870721192	6.8762248616191135	8.02695500701844	1	7	7	3.8473463156663e-05	893.4780470099099	0.0	893.4780470099099	893.4780470099099	1.0	0.0	6.98029724226493	6.98029724226493	0.0	127.99999999999996	6.79624036045634	6.79624036045634	0.0	0.0	0	0	6.79624036045634	6.79624036045634	4.859812404361672
1	chr20_25_30mb_illumina30x_phase7a	25170963	phase6_comp_39	1	1	1	1	1	0.9687118064043023	9411.104398585905	9725.21687916452	314.11248057861445	30.86585736402788	4091.0	16364.0	2.0	4356.78654357416	4.0	9.149751841858187	9.182580289621605	5.752929656289264	8.379719533941095	0.5751102663521086	0.5943056024911098	0.019195336139001127	8182.0	8.863472634877537	3.3532299531126166	1064	2952	0	2	0	-1	2952	0	2	0	2	407	4.914004914004915	6.0112671744041615	1.0986122886681096	1	2	2	3133.9057403601873	0.0	3133.9057403601873	3133.9057403601873	1.0	0.0	1.8777146437149117	1.8777146437149117	0.0	1668.9999999999986	0.0	0.0	3133.9057403601873	0.0	0.0	1.0	0	0	3155.0	2952.0	3358.0	8.05035438574425	8.05035438574425	8.05035438574425	1.056996452651177	7.4205789054108	8.05035438574425	1	2	2	1.2999999995599865e-05	255.49124157419556	0.0	255.49124157419556	255.49124157419556	1.0	0.0	1.9960253247983961	1.9960253247983961	0.0	127.99999999999999	5.5470945181182705	5.5470945181182705	0.0	0.0	0	0	5.5470945181182705	5.5470945181182705	4.859812404361672
1	chr20_25_30mb_illumina30x_phase7a	25171776	phase6_comp_40	0	1	1	1	1	0.8137332433840726	5491.4233977383265	7121.581576814899	1630.1581790765717	4.366579322703775	4091.0	16364.0	2.0	875.7904247221986	4.0	8.611124857459338	8.871025519702739	7.397045580798045	6.7762679954249485	0.33557952809449565	0.43519809195886694	0.09961856386437129	8182.0	7.007158559445597	1.3672270342573054	1877	4345	0	3	0	-1	4345	0	3	0	3	94	31.914893617021278	4.553876891600541	1.3862943611198906	1	3	3	2023.6587040643483	0.0	2023.6587040643483	2023.6587040643483	1.0	0.0	2.7484560274454246	2.7484560274454246	0.0	822.7264042626347	0.0	0.0	2023.6587040643483	0.0	0.0	1.0	0	0	4378.666666666667	4345.0	4438.0	7.613156424133184	7.613156424133184	7.613156424133184	1.3213440291853382	6.713838441112239	7.613156424133184	1	3	3	4.001698513889096e-05	379.7398494165007	0.0	379.7398494165007	379.7398494165007	1.0	0.0	2.966717573566407	2.966717573566407	0.0	127.99999999999994	5.942116331975386	5.942116331975386	0.0	0.0	0	0	5.942116331975386	5.942116331975386	4.859812404361672
1	chr20_25_30mb_illumina30x_phase7a	25172723	phase6_comp_39	0	1	1	1	1	0.7479833781471421	6351.983080770251	9579.629486031297	3227.6464052610468	2.9673826995795385	4091.0	16364.0	2.0	253.1393727576251	4.0	8.756679758075556	9.167498577160204	8.079818258803883	5.537882828175542	0.3881681178666739	0.5854087928398495	0.19724067497317568	8182.0	6.549850906798054	1.0308008358429266	1192	1192	0	2	0	-1	1192	0	2	0	2	407	4.914004914004915	6.0112671744041615	1.0986122886681096	1	2	2	1585.164609635001	1.9449872510858905	1587.1095968860868	1583.219622383915	0.9987745098039216	0.009440933038490426	1.9449872510858905	1.9449872510858905	0.0	816.0	0.0	0.0	1585.164609635001	1.9449872510858905	0.0	0.9987745098039216	0	0	1395.0	1192.0	1598.0	6.288969697895158	7.367847213258176	7.370299655096948	1.0801044880910866	6.705639094860003	6.288969697895158	1	2	2	1.2999999995599865e-05	189.83219008373277	65.94170813434941	255.7738982180822	123.89048194938336	0.7421874999999996	0.5707564027442643	1.998233579828769	1.998233579828769	0.0	128.00000000000009	1.0475722430631953	1.0475722430631953	0.0	0.0	0	0	4.827437208858527	5.548195924196911	4.859812404361673
1	chr20_25_30mb_illumina30x_phase7a	25175589	phase6_comp_40	0	1	1	1	1	0.7993425731362694	13202.516690117278	17627.518786224744	4425.002096107466	3.9829440663230793	4091.0	24546.0	3.0	545.956615194742	4.0	9.488238489010019	9.777273255198946	8.395251994200459	6.304369485190058	0.5378683569672158	0.7181422140562512	0.18027385708903554	8182.0	7.584352968335858	1.2837608741893296	532	532	0	3	0	-1	532	0	3	0	3	94	31.914893617021278	4.553876891600541	1.3862943611198906	1	3	3	3073.406290449046	47.48438930945511	3120.8906797585014	3025.921901139591	0.9847849879467326	0.07878068984447936	2.966252315682055	2.966252315682055	0.0	1406.3099356675648	0.0	0.0	3073.406290449046	47.48438930945511	0.0	0.9847849879467326	0	0	565.6666666666666	532.0	625.0	4.149625209098203	8.015301507942125	8.04619408436957	1.3778216477618184	7.249435314069666	4.149625209098203	1	3	3	4.001698513889096e-05	382.1352494581587	0.0	382.1352494581587	382.1352494581587	1.0	0.0	2.9854316363918616	2.9854316363918616	0.0	127.99999999999993	5.948388058588846	5.948388058588846	0.0	0.0	0	0	5.948388058588846	5.948388058588846	4.859812404361672
1	chr20_25_30mb_illumina30x_phase7a	25187523	phase6_comp_45	0	1	1	1	1	0.7864870900227191	10842.037579910215	14882.210897294408	4040.1733173841926	3.682893488698017	4091.0	24546.0	3.0	603.7138970809392	4.0	9.291278455288385	9.607989071217105	8.304290353885088	6.404755448792731	0.44170282652612297	0.6062988225085313	0.16459599598240823	8182.0	7.307470554890546	1.214270148127955	1162	1162	3	0	0	1162	-1	3	0	0	3	599	5.008347245409015	6.396929655216146	1.3862943611198906	1	3	3	2876.5182704706403	0.0	2876.5182704706403	2876.5182704706403	1.0	0.0	2.9116250574313574	2.9116250574313574	0.0	1405.1196216054643	2876.5182704706403	0.0	0.0	0.0	1.0	0.0	0	0	1495.6666666666667	1162.0	1760.0	7.964683490000951	7.964683490000951	7.964683490000951	1.3639529033643325	7.248589148129563	7.964683490000951	1	3	3	2.2412119477621673e-05	382.0156500615637	0.0	382.0156500615637	382.0156500615637	1.0	0.0	2.984497266105974	2.984497266105974	0.0	128.0000000000001	5.948075850125366	5.948075850125366	0.0	0.0	0	0	5.948075850125366	5.948075850125366	4.859812404361673
1	chr20_25_30mb_illumina30x_phase7a	25188305	phase6_comp_46	1	1	1	1	1	0.9834461521411634	11574.72894020091	11772.896100115973	198.16715991506385	59.11564991506145	4091.0	16364.0	2.0	1985.7554549558408	4.0	9.356665852366895	9.373640165030498	5.294144471695479	7.59425816248449	0.7073288279272127	0.7194387741454396	0.01210994621822683	8182.0	9.20177702938084	4.028461171793061	1702	1702	0	2	0	-1	1702	0	2	0	2	272	7.352941176470588	5.60947179518496	1.0986122886681096	1	2	2	3374.181934644981	1.927841248108352	3376.1097758930896	3372.2540933968726	0.9994289755440199	0.004835316864081765	1.927841248108352	1.927841248108352	0.0	1796.898389254747	0.0	0.0	3374.181934644981	1.927841248108352	0.0	0.9994289755440199	0	0	1837.5	1702.0	1973.0	7.049939132328242	8.12363316379771	8.12477552678441	1.0742653760869574	7.494373700228153	7.049939132328242	1	2	2	0.0005681380735254038	247.60435479861184	0.0	247.60435479861184	247.60435479861184	1.0	0.0	1.9344090218641523	1.9344090218641523	0.0	127.99999999999994	5.515862696214463	5.515862696214463	0.0	0.0	0	0	5.515862696214463	5.515862696214463	4.859812404361672
0	chr20_25_30mb_illumina30x_phase7a	25197351	phase6_comp_49	0	-1	1	1	-1	0.588202812617437	4619.2265693052195	15402.241604058476	10783.015034753256	1.4283401455227023	4091.0	32728.0	4.0	4619.2265693052195	1.0	8.43819902384847	9.642333260021045	9.28582022732334	8.43819902384847	0.1411398976199346	0.47061359093309935	0.3294736933131648	8182.0	4.963372399253382	0.5218582152541729	723	723	5	0	0	723	-1	5	0	0	5	1245	4.016064257028112	7.1276936993473985	1.791759469228055	1	4	4	674.1091281210727	490.8782906227661	1164.9874187438388	183.23083749830658	0.5786406936891547	0.6807269567089094	3.8992518381074173	3.8992518381074173	0.0	744.7608056298025	674.1091281210727	490.8782906227661	0.0	0.0	0.5786406936891547	0.0	0	0	1277.25	723.0	1886.0	0.3166430399889843	5.216189522937893	7.0613235767526	1.5890825073583446	6.614404912904102	0.3166430399889843	1	5	4	0.0029041856654288267	237.0179888093927	244.5423694065163	481.560358215909	7.5243805971235815	0.5078125	0.6930251052799065	3.7621902985617863	3.7621902985617863	0.0	127.99999999999996	-0.031123262436293046	0.031123262436293046	0.0	0.0	0	0	2.142930363301011	6.179106007703343	4.859812404361672
0	chr20_25_30mb_illumina30x_phase7a	25197905	phase6_comp_49	0	1	-1	1	1	0.6095557284830112	5268.534487435203	14656.766113441694	9388.23162600649	1.5611252014320645	4091.0	32728.0	4.0	5268.534487435203	1.0	8.569697305078869	9.592725584119012	9.147318739887842	8.569697305078869	0.16097942090672218	0.4478356793400664	0.2868562584333443	8182.0	5.2237080836762475	0.5732546694991141	1277	1277	5	0	0	1277	-1	5	0	0	5	1245	4.016064257028112	7.1276936993473985	1.791759469228055	1	4	4	102.32493049704037	276.261328721362	378.5862592184024	173.93639822432164	0.729718319126817	0.5835388050493011	2.8939971543717116	2.8939971543717116	0.0	244.9612911999224	102.32493049704037	276.261328721362	0.0	0.0	0.729718319126817	0.0	0	0	1831.25	1277.0	2440.0	-0.9870817986945167	5.164422469145495	5.939081868025819	1.3594361761771965	5.505174170705261	0.9870817986945167	1	5	4	0.0029041856654288267	237.70773138595544	237.70773138595544	475.4154627719109	0.0	0.5	0.6931471805599453	3.714183302905555	3.714183302905555	0.0	127.99999999999997	0.0	0.0	0.0	0.0	0	0	0.0	6.166290294494106	4.859812404361672
1	chr20_25_30mb_illumina30x_phase7a	25213213	phase6_comp_49	0	1	1	1	1	0.6733909984389328	2564.1255582268823	4979.090856280249	2414.9652980533665	2.0613254918408366	4091.0	32728.0	4.0	2564.1255582268823	1.0	7.849762706982612	8.513203414085256	7.789854195563044	7.849762706982612	0.07834653991160115	0.1521355064861968	0.07378896657459565	8182.0	5.2859595467637215	0.7534221647121981	16585	16585	5	0	0	16585	-1	5	0	0	5	1245	4.016064257028112	7.1276936993473985	1.791759469228055	1	4	4	798.42299558831	82.12877549076585	880.5517710790758	716.2942200975441	0.9067303272922603	0.3100380843381299	2.839263530649368	2.839263530649368	0.0	511.94884234807506	798.42299558831	82.12877549076585	0.0	0.0	0.9067303272922603	0.0	0	0	17139.25	16585.0	17748.0	2.263499294541049	6.5754861052406515	6.78168373077594	1.3452805593124	6.240176117679776	2.263499294541049	1	5	4	0.0029041856654288267	400.7343838589904	16.29001560402397	417.02439946301433	384.44436825496643	0.9609375000000001	0.16495319147447732	3.258003120804794	3.258003120804794	0.0	128.0	3.145661931384004	3.145661931384004	0.0	0.0	0	0	5.954396871966949	6.035539802742269	4.859812404361672
0	chr20_25_30mb_illumina30x_phase7a	25236173	phase6_comp_51	1	1	1	-1	-1	0.8722806159862995	1498.9419812015492	1756.0651542737448	257.12317307219564	6.807080253047654	4091.0	8182.0	1.0	386.80396518179055	2.0	7.313181707143275	7.471400170182388	5.553436886003841	5.960499967567497	0.18319994881466012	0.21462541606865618	0.031425467253996045	8182.0	6.379146644326672	1.7925637472971538	4520	15049	0	4	0	-1	15049	0	4	0	4	754	5.305039787798409	6.626717749249025	1.6094379124341003	1	4	3	0.0	52.70030177120424	52.70030177120424	52.70030177120424	1.0	0.0	2.19584590713351	2.19584590713351	0.0	24.0	0.0	0.0	0.0	52.70030177120424	0.0	1.0	0	0	15602.666666666666	15321.0	15802.0	-3.9834186210745273	3.9834186210745273	3.9834186210745273	1.161851812453043	3.2188758248682006	3.9834186210745273	1	4	3	3.298054217992785e-05	151.2998690351704	214.10358825731652	365.4034572924869	62.80371922214613	0.5859374999999999	0.6783030769392598	2.854714510097557	2.854714510097557	0.0	128.00000000000009	-0.3452683179572541	0.3452683179572541	0.0	0.0	0	0	4.15581148366962	5.903735068597398	4.859812404361673
1	chr20_25_30mb_illumina30x_phase7a	25239216	phase6_comp_50	1	1	1	1	1	0.9781227083842555	5843.16654219495	5976.848394323404	133.6818521284538	44.38495832847611	4091.0	8182.0	1.0	4513.730264847921	2.0	8.673199270444501	8.695815981920658	4.902915346265837	8.41510072206157	0.7141489296253911	0.7304874595848697	0.016338529959478588	8182.0	8.483453160763524	3.731714914275967	1477	1477	0	2	0	-1	1477	0	2	0	2	219	9.132420091324201	5.393627546352361	1.0986122886681096	1	2	1	1296.3020114387461	0.0	1296.3020114387461	1296.3020114387461	1.0	0.0	0.966668166620989	0.966668166620989	0.0	1341.0000000000005	0.0	0.0	1296.3020114387461	0.0	0.0	1.0	0	0	1695.0	1695.0	1695.0	7.168042011056568	7.168042011056568	7.168042011056568	0.6763408249319117	7.201916317531627	7.168042011056568	1	2	1	0.0	121.2509819623904	5.96316304733069	127.2141450097211	115.2878189150597	0.9531249999999999	0.18920898053816726	0.9938605078884484	0.9938605078884484	0.0	128.00000000000017	2.865442328801253	2.865442328801253	0.0	0.0	0	0	4.756068315561601	4.853701873889301	4.859812404361674
1	chr20_25_30mb_illumina30x_phase7a	25249388	phase6_comp_51	1	1	-1	-1	-1	0.9913786302096524	16339.123425161106	16482.460575413592	143.33715025248603	114.20109477414104	4091.0	24546.0	3.0	14773.493092000997	2.0	9.701378921944897	9.710112767791594	4.972151884152052	9.60065753319174	0.665653199102139	0.6714927310117165	0.005839531909577366	8182.0	9.617739746782528	4.705756374361343	1834	1834	0	4	0	-1	1834	0	4	0	4	754	5.305039787798409	6.626717749249025	1.6094379124341003	1	4	3	977.4115775422715	0.0	977.4115775422715	977.4115775422715	1.0	0.0	2.860130780951728	2.860130780951728	0.0	372.4716587246524	0.0	0.0	977.4115775422715	0.0	0.0	1.0	0	0	2387.6666666666665	2106.0	2587.0	6.885930417441005	6.885930417441005	6.885930417441005	1.350701063978366	5.9228421214385385	6.885930417441005	1	4	3	3.298054217992785e-05	382.75279286773787	0.0	382.75279286773787	382.75279286773787	1.0	0.0	2.990256194279209	2.990256194279209	0.0	128.00000000000003	5.949998576706163	5.949998576706163	0.0	0.0	0	0	5.949998576706163	5.949998576706163	4.859812404361672
1	chr20_25_30mb_illumina30x_phase7a	25268108	phase6_comp_56	1	1	-1	-1	-1	0.9777560498655622	5746.839164952479	5880.6233460756785	133.78418112319898	43.637341541583446	4091.0	8182.0	1.0	2063.422553280442	2.0	8.65657926576229	8.679588082054376	4.903674840873964	7.632605831074634	0.7023758451420776	0.7187268817007674	0.01635103655868968	8182.0	8.464022748239865	3.714075544385003	1802	1802	0	4	0	-1	1802	0	4	0	4	293	13.651877133105803	5.683579767338681	1.6094379124341003	1	4	1	387.76988687452047	0.0	387.76988687452047	387.76988687452047	1.0	0.0	0.9646017086430857	0.9646017086430857	0.0	402.00000000000017	0.0	0.0	387.76988687452047	0.0	0.0	1.0	0	0	1802.0	1802.0	1802.0	5.962987618132343	5.962987618132343	5.962987618132343	0.6752895319737613	5.9989365619466835	5.962987618132343	1	4	1	0.0	122.68938595845452	4.987373412945317	127.67675937139984	117.7020125455092	0.9609374999999999	0.16495319147447807	0.9974746825890634	0.9974746825890634	0.0	127.9999999999999	3.028120650390258	3.028120650390258	0.0	0.0	0	0	4.7766162563624475	4.857303518430771	4.859812404361671
1	chr20_25_30mb_illumina30x_phase7a	25269098	phase6_comp_56	1	1	-1	-1	-1	0.9781227083842552	6730.901582930972	6884.893324156024	153.99174122505207	44.42748542425578	4091.0	8182.0	1.0	3361.064556113161	2.0	8.814612935912534	8.837230152078794	5.043371833080669	8.120310515483546	0.8226474679700528	0.8414682625465686	0.018820794576515774	8182.0	8.621773078233659	3.7326310160661063	812	812	0	4	0	-1	812	0	4	0	4	293	13.651877133105803	5.683579767338681	1.6094379124341003	1	4	1	398.4759189248239	0.0	398.4759189248239	398.4759189248239	1.0	0.0	0.9838911578390713	0.9838911578390713	0.0	405.00000000000006	0.0	0.0	398.4759189248239	0.0	0.0	1.0	0	0	812.0	812.0	812.0	5.990153485354051	5.990153485354051	5.990153485354051	0.6850601473976728	6.0063531596017325	5.990153485354051	1	4	1	0.0	122.8534618525058	4.994043164735999	127.8475050172418	117.8594186877698	0.9609375000000001	0.16495319147447732	0.9988086329471998	0.9988086329471998	0.0	127.9999999999999	3.028332937330433	3.028332937330433	0.0	0.0	0	0	4.77794143919603	4.8586295734436264	4.859812404361671
1	chr20_25_30mb_illumina30x_phase7a	25271621	phase6_comp_57	1	1	-1	-1	-1	0.9335984624495027	13016.350997868736	14013.017031545103	996.6660336763673	14.046801793886779	4091.0	24546.0	3.0	6939.760325838872	3.0	9.474038438677612	9.547813324253353	6.905418584713657	8.845166604537217	0.5302839973058232	0.5708880074775973	0.04060401017177411	8182.0	8.844947719536906	2.53113990791103	1419	3081	0	3	0	-1	3081	0	3	0	3	214	14.018691588785048	5.3706380281276624	1.3862943611198906	1	3	3	1036.0239847498942	0.0	1036.0239847498942	1036.0239847498942	1.0	0.0	2.8152765716431345	2.8152765716431345	0.0	369.3392285666867	0.0	0.0	1036.0239847498942	0.0	0.0	1.0	0	0	3177.6666666666665	3081.0	3294.0	6.944110336939775	6.944110336939775	6.944110336939775	1.3390131579522713	5.914419419566745	6.944110336939775	1	3	3	9.399999999715192e-05	273.1534800166318	102.79969678045308	375.9531767970849	170.35378323617874	0.7265624999999996	0.5866479591119436	2.937134193727229	2.937134193727229	0.0	128.0000000000001	0.9712250460736537	0.9712250460736537	0.0	0.0	0	0	5.14373032707413	5.932120980257388	4.859812404361673
