pos	block_id	phase_state	local_phase_state	confidence	phase5_source	phase5_original_fill_state	phase5_interval_orientation	phase5_interval_left	phase5_interval_right	phase5b_old_block_id	phase5b_grafted_block_id	phase5b_anchor_pos	phase5b_anchor_state	phase5b_mode
2567179	unassigned	0	0	0.000000	missing									
2567423	block_119	-1	-1	0.000000	tagged_spine_readbridge_fill	1	-1	2565214	2568020	unassigned	block_119	2568020	-1	nearest_block
2567815	block_119	-1	-1	0.000000	tagged_spine_readbridge_fill	1	-1	2565214	2568020	unassigned	block_119	2568020	-1	nearest_block
2568020	block_119	-1	-1	1.000000	tagged_backbone									
2568341	block_119	-1	-1	1.000000	tagged_backbone									
2568371	block_119	-1	-1	1.000000	tagged_backbone									
2568459	block_119	-1	-1	1.000000	tagged_backbone									
2569454	block_119	-1	-1	1.000000	tagged_backbone									
2569625	block_119	-1	-1	1.000000	tagged_backbone									
2569783	block_120	-1	-1	0.500000	tagged_spine_readbridge_fill	1	-1	2569625	2569899	unassigned	block_120	2569899	-1	nearest_block
2569899	block_120	-1	-1	0.500000	tagged_backbone									
2570077	block_120	-1	-1	0.307710	tagged_backbone									
2570571	block_120	-1	-1	0.375000	tagged_backbone									
2571341	block_120	-1	-1	0.307710	tagged_backbone									
2571395	block_120	-1	-1	0.375000	tagged_backbone									
2572795	block_120	-1	-1	0.308629	tagged_backbone									
2574790	block_120	-1	-1	0.375000	tagged_backbone									
2575049	block_120	-1	-1	0.375000	tagged_backbone									
2575976	block_120	-1	-1	0.375000	tagged_backbone									
2576499	block_120	-1	-1	0.375000	tagged_backbone									
2576904	unassigned	0	0	0.000000	missing									
2579166	unassigned	0	0	0.000000	missing									
2579841	unassigned	0	0	0.000000	missing									
2581013	block_121	-1	-1	0.500000	tagged_backbone									
2581211	block_122	-1	-1	0.300000	tagged_spine_readbridge_fill	-1	1	2581013	2581271	unassigned	block_122	2581271	-1	nearest_block
2581271	block_122	-1	-1	0.500000	tagged_backbone									
2581616	block_122	-1	-1	0.500000	tagged_backbone									
2581777	block_122	-1	-1	1.000000	tagged_backbone									
2582193	block_122	-1	-1	0.500000	tagged_backbone									
2582239	block_122	-1	-1	0.500000	tagged_backbone									
2583136	block_122	-1	-1	0.375000	tagged_backbone									
2585342	block_122	-1	-1	0.375000	tagged_backbone									
2587323	block_122	-1	-1	0.375000	tagged_backbone									
2588863	block_122	-1	-1	1.000000	tagged_backbone									
2589061	block_122	-1	-1	1.000000	tagged_backbone									
2589088	block_122	-1	-1	1.000000	tagged_backbone									
2589304	block_122	-1	-1	1.000000	tagged_backbone									
2590953	block_122	-1	-1	0.375000	tagged_backbone									
2591773	block_122	-1	-1	0.375000	tagged_backbone									
2592766	block_122	-1	-1	0.375000	tagged_backbone									
2593018	block_122	-1	-1	1.000000	tagged_backbone									
2593046	block_122	-1	-1	1.000000	tagged_backbone									
2593402	block_122	-1	-1	0.500000	tagged_backbone									
2593456	block_122	-1	-1	0.500000	tagged_backbone									
2593476	block_122	-1	-1	0.500000	tagged_backbone									
2593504	block_122	-1	-1	0.500000	tagged_backbone									
2593527	block_122	1	1	0.500000	tagged_backbone									
2594221	unassigned	0	0	0.000000	missing									
2594226	block_123	1	1	0.274252	tagged_backbone									
2595307	block_123	1	1	0.274252	tagged_backbone									
2596239	block_123	-1	-1	0.375000	tagged_backbone									
2596694	block_123	-1	-1	0.375000	tagged_backbone									
2597243	block_123	-1	-1	0.375000	tagged_backbone									
2597560	block_123	-1	-1	0.500000	tagged_backbone									
2597658	block_123	-1	-1	1.000000	tagged_backbone									
2597753	block_123	-1	-1	1.000000	tagged_backbone									
2597921	block_124	-1	-1	0.300000	tagged_spine_readbridge_fill	-1	1	2597753	2597998	unassigned	block_124	2597998	-1	nearest_block
2597998	block_124	-1	-1	0.500000	tagged_backbone									
2599119	block_125	1	1	0.000000	tagged_spine_readbridge_fill	1	1	2597998	2599255	unassigned	block_125	2599255	1	nearest_block
2599255	block_125	1	1	0.375000	tagged_backbone									
2599933	block_125	-1	-1	1.000000	tagged_backbone									
2600028	block_125	1	1	0.500000	tagged_backbone									
2600066	block_125	1	1	1.000000	tagged_backbone									
2600075	block_125	1	1	0.490000	tagged_backbone									
2600540	block_125	-1	-1	1.000000	tagged_backbone									
2600977	block_125	-1	-1	0.500000	tagged_backbone									
2601067	block_125	-1	-1	0.500000	tagged_spine_readbridge_fill	1	-1	2600977	2601185	unassigned	block_125	2600977	-1	nearest_block
2601185	block_126	1	1	1.000000	tagged_backbone									
2601460	block_126	-1	-1	1.000000	tagged_backbone									
2601811	block_126	1	1	0.490000	tagged_backbone									
2602113	block_126	-1	-1	0.500000	tagged_backbone									
2602166	block_126	-1	-1	0.500000	tagged_backbone									
2602267	block_126	1	1	0.490000	tagged_backbone									
2602648	block_126	1	1	0.490000	tagged_backbone									
2602683	block_126	-1	-1	1.000000	tagged_backbone									
2603362	unassigned	0	0	0.000000	missing									
2603539	block_127	-1	-1	0.375000	tagged_backbone									
2604174	block_127	-1	-1	0.375000	tagged_backbone									
2604319	block_127	1	1	1.000000	tagged_backbone									
2604456	block_127	1	1	0.490000	tagged_backbone									
2604563	block_127	1	1	0.490000	tagged_backbone									
2605656	unassigned	0	0	0.000000	missing									
2606025	unassigned	0	0	0.000000	missing									
2606399	unassigned	0	0	0.000000	missing									
2606770	block_128	-1	-1	1.000000	tagged_backbone									
2606910	unassigned	0	0	0.000000	missing									
2607308	block_129	-1	-1	1.000000	tagged_backbone									
2607447	unassigned	0	0	0.000000	missing									
2607567	unassigned	0	0	0.000000	missing									
2607742	unassigned	0	0	0.000000	missing									
2607961	unassigned	0	0	0.000000	missing									
2608093	block_130	-1	-1	0.500000	tagged_spine_readbridge_fill	1	-1	2607308	2608357	unassigned	block_130	2608357	-1	nearest_block
2608116	block_130	-1	-1	0.500000	tagged_spine_readbridge_fill	1	-1	2607308	2608357	unassigned	block_130	2608357	-1	nearest_block
2608151	block_130	-1	-1	0.500000	tagged_spine_readbridge_fill	1	-1	2607308	2608357	unassigned	block_130	2608357	-1	nearest_block
2608164	block_130	-1	-1	0.500000	tagged_spine_readbridge_fill	1	-1	2607308	2608357	unassigned	block_130	2608357	-1	nearest_block
2608357	block_130	-1	-1	0.500000	tagged_backbone									
2608462	block_130	1	1	1.000000	tagged_backbone									
2608823	block_130	-1	-1	0.500000	tagged_backbone									
2608904	block_130	-1	-1	1.000000	tagged_backbone									
2608925	block_130	-1	-1	0.500000	tagged_backbone									
2609830	block_130	-1	-1	0.252821	tagged_backbone									
2611214	block_130	-1	-1	0.375000	tagged_backbone									
2613201	block_130	-1	-1	0.252821	tagged_backbone									
2614790	unassigned	0	0	0.000000	missing									
2617413	unassigned	0	0	0.000000	missing									
2619614	block_131	-1	-1	0.255668	tagged_backbone									
2620221	unassigned	0	0	0.000000	missing									
2620461	unassigned	0	0	0.000000	missing									
2620632	unassigned	0	0	0.000000	missing									
2621644	block_132	-1	-1	0.258541	tagged_backbone									
2622185	block_133	-1	-1	0.000000	tagged_spine_readbridge_fill	1	-1	2621644	2622319	unassigned	block_133	2622319	-1	nearest_block
2622319	block_133	-1	-1	0.261437	tagged_backbone									
2622905	unassigned	0	0	0.000000	missing									
2623124	block_134	-1	-1	0.375000	tagged_backbone									
2624201	unassigned	0	0	0.000000	missing									
2624686	unassigned	0	0	0.000000	missing									
2625109	unassigned	0	0	0.000000	missing									
2625270	unassigned	0	0	0.000000	missing									
2625752	unassigned	0	0	0.000000	missing									
2626092	unassigned	0	0	0.000000	missing									
2626869	block_135	-1	-1	0.375000	tagged_backbone									
2627301	block_135	-1	-1	0.375000	tagged_backbone									
2628150	block_135	-1	-1	0.375000	tagged_backbone									
2629296	block_135	-1	-1	1.000000	tagged_backbone									
2629443	block_135	-1	-1	0.500000	tagged_backbone									
2629464	block_135	-1	-1	0.300000	tagged_spine_readbridge_fill	1	-1	2629443	2629847	unassigned	block_135	2629443	-1	nearest_block
2629847	block_136	1	1	1.000000	tagged_backbone									
2630730	unassigned	0	0	0.000000	missing									
2631811	block_137	-1	-1	0.375000	tagged_backbone									
2632573	block_137	1	1	0.375000	tagged_backbone									
2632744	block_137	-1	-1	0.375000	tagged_backbone									
2633026	block_137	-1	-1	0.375000	tagged_backbone									
2633366	block_137	-1	-1	0.375000	tagged_backbone									
2634586	unassigned	0	0	0.000000	missing									
2635982	block_138	1	1	0.500000	tagged_backbone									
2636052	block_138	1	1	0.500000	tagged_backbone									
2636061	block_138	1	1	0.500000	tagged_backbone									
2636986	block_138	1	1	0.375000	tagged_backbone									
2638584	block_138	1	1	0.302608	tagged_backbone									
2640384	block_138	1	1	0.103061	tagged_backbone									
2642464	block_138	1	1	0.375000	tagged_backbone									
2642639	block_138	1	1	0.103061	tagged_backbone									
2646781	block_138	1	1	0.103061	tagged_backbone									
2650901	unassigned	0	0	0.000000	missing									
2682131	unassigned	0	0	0.000000	missing									
2683257	block_139	-1	-1	1.000000	tagged_backbone									
2683266	block_139	-1	-1	1.000000	tagged_backbone									
2683435	block_139	-1	-1	1.000000	tagged_backbone									
2685122	unassigned	0	0	0.000000	missing									
2686592	unassigned	0	0	0.000000	missing									
2687245	unassigned	0	0	0.000000	missing									
2687426	unassigned	0	0	0.000000	missing									
2688131	unassigned	0	0	0.000000	missing									
2688382	block_140	-1	-1	0.375000	tagged_backbone									
2698838	unassigned	0	0	0.000000	missing									
2755774	unassigned	0	0	0.000000	missing									
2764222	block_141	1	1	0.375000	tagged_backbone									
2768000	block_141	-1	-1	0.273517	tagged_backbone									
2777410	unassigned	0	0	0.000000	missing									
2777949	block_142	-1	-1	0.375000	tagged_backbone									
2779144	block_142	-1	-1	0.375000	tagged_backbone									
2779974	block_142	-1	-1	0.375000	tagged_backbone									
2781170	block_142	-1	-1	0.375000	tagged_backbone									
2782407	block_142	-1	-1	0.375000	tagged_backbone									
2783572	block_142	-1	-1	0.375000	tagged_backbone									
2783827	block_142	-1	-1	0.375000	tagged_backbone									
2784289	unassigned	0	0	0.000000	missing									
2784990	block_143	-1	-1	0.375000	tagged_backbone									
2786542	block_143	-1	-1	0.375000	tagged_backbone									
2787906	unassigned	0	0	0.000000	missing									
2790873	unassigned	0	0	0.000000	missing									
2791865	block_144	-1	-1	0.375000	tagged_backbone									
2792599	block_144	1	1	0.279180	tagged_backbone									
2792827	block_144	1	1	0.375000	tagged_backbone									
2793011	block_144	1	1	0.375000	tagged_backbone									
2793437	block_144	-1	-1	0.269963	tagged_backbone									
2793812	block_144	-1	-1	0.269963	tagged_backbone									
2795605	block_144	-1	-1	0.269963	tagged_backbone									
2796762	unassigned	0	0	0.000000	missing									
2800059	block_145	1	1	0.375000	tagged_backbone									
2800342	block_145	1	1	0.375000	tagged_backbone									
2800905	block_145	1	1	0.375000	tagged_backbone									
2801460	unassigned	0	0	0.000000	missing									
2803339	block_146	-1	-1	1.000000	tagged_backbone									
2803608	block_146	1	1	1.000000	tagged_backbone									
2803610	block_146	1	1	1.000000	tagged_backbone									
2804584	block_146	-1	-1	0.375000	tagged_backbone									
2806283	block_146	1	1	1.000000	tagged_backbone									
2806649	block_146	1	1	1.000000	tagged_backbone									
2806780	block_146	1	1	1.000000	tagged_backbone									
2808910	block_146	1	1	0.375000	tagged_backbone									
2809387	block_146	-1	-1	0.168491	tagged_backbone									
2811073	block_146	1	1	0.375000	tagged_backbone									
2811239	block_146	1	1	0.168491	tagged_backbone									
2812156	unassigned	0	0	0.000000	missing									
2821137	block_147	-1	-1	0.172501	tagged_backbone									
2821700	block_147	-1	-1	0.282052	tagged_backbone									
2828145	unassigned	0	0	0.000000	missing									
2829318	block_148	-1	-1	0.172501	tagged_backbone									
2829501	block_148	-1	-1	0.224340	tagged_backbone									
2833049	block_148	-1	-1	1.000000	tagged_backbone									
2833151	block_148	-1	-1	1.000000	tagged_backbone									
2833356	block_148	-1	-1	1.000000	tagged_backbone									
2833872	block_148	-1	-1	0.318016	tagged_backbone									
2835700	block_148	-1	-1	0.318016	tagged_backbone									
2836128	block_148	-1	-1	0.318016	tagged_backbone									
2836672	unassigned	0	0	0.000000	missing									
2836807	block_149	1	1	0.375000	tagged_backbone									
2837623	block_149	1	1	1.000000	tagged_backbone									
2837841	block_149	-1	-1	0.500000	tagged_backbone									
2837947	block_149	1	1	0.500000	tagged_backbone									
2838415	block_149	-1	-1	0.500000	tagged_backbone									
2838732	block_149	-1	-1	0.375000	tagged_backbone									
2839723	block_149	-1	-1	1.000000	tagged_backbone									
2839832	block_149	-1	-1	1.000000	tagged_backbone									
2840056	block_149	-1	-1	1.000000	tagged_backbone									
2840242	block_149	1	1	1.000000	tagged_backbone									
2840324	block_149	1	1	0.300000	tagged_spine_readbridge_fill	1	1	2840242	2840631	unassigned	block_149	2840242	1	nearest_block
2840631	block_150	-1	-1	0.500000	tagged_backbone									
2840890	block_150	-1	-1	0.500000	tagged_backbone									
2840909	block_150	-1	-1	0.500000	tagged_backbone									
2840913	block_150	-1	-1	0.500000	tagged_backbone									
2840914	block_150	-1	-1	0.500000	tagged_backbone									
2840944	block_151	-1	-1	0.300000	tagged_spine_readbridge_fill	1	-1	2840914	2840950	unassigned	block_151	2840950	-1	nearest_block
2840950	block_151	-1	-1	0.500000	tagged_backbone									
2840962	block_151	-1	-1	0.500000	tagged_backbone									
2840972	block_151	-1	-1	0.500000	tagged_backbone									
2841137	block_151	-1	-1	0.500000	tagged_backbone									
2841167	block_151	-1	-1	0.500000	tagged_backbone									
2841185	unassigned	0	0	0.500000	missing									
2841235	block_151	-1	-1	0.500000	tagged_spine_readbridge_fill	-1	1	2841167	2841619	unassigned	block_151	2841167	-1	nearest_block
2841619	block_152	-1	-1	1.000000	tagged_backbone									
2842328	unassigned	0	0	0.000000	missing									
2843241	block_153	-1	-1	0.274136	tagged_backbone									
2843290	block_153	-1	-1	0.000000	tagged_spine_readbridge_fill	1	-1	2843241	2844732	unassigned	block_153	2843241	-1	nearest_block
2844732	block_154	1	1	0.500000	tagged_backbone									
2844810	block_154	1	1	0.300000	tagged_spine_readbridge_fill	1	1	2844732	2844965	unassigned	block_154	2844732	1	nearest_block
2844965	block_155	1	1	0.500000	tagged_backbone									
2844967	block_155	1	1	0.500000	tagged_backbone									
2845043	block_155	1	1	0.500000	tagged_backbone									
2845298	block_155	-1	-1	0.500000	tagged_backbone									
2846704	block_156	-1	-1	0.000000	tagged_spine_readbridge_fill	1	-1	2845298	2846816	unassigned	block_156	2846816	-1	nearest_block
2846816	block_156	-1	-1	0.375000	tagged_backbone									
2847503	block_156	-1	-1	0.256358	tagged_backbone									
2847758	unassigned	0	0	0.000000	missing									
2848524	block_157	1	1	0.304168	tagged_backbone									
2848606	block_157	1	1	0.304168	tagged_backbone									
2849749	block_157	-1	-1	0.257417	tagged_backbone									
2853368	block_157	1	1	0.309292	tagged_backbone									
2854761	block_157	-1	-1	0.500000	tagged_backbone									
2854939	block_158	-1	-1	0.500000	tagged_spine_readbridge_fill	1	-1	2854761	2854950	unassigned	block_158	2854950	-1	nearest_block
2854950	block_158	-1	-1	0.500000	tagged_backbone									
2855058	block_158	-1	-1	0.500000	tagged_backbone									
2855091	block_159	1	1	0.500000	tagged_spine_readbridge_fill	1	1	2855058	2855113	unassigned	block_159	2855113	1	nearest_block
2855113	block_159	1	1	0.500000	tagged_backbone									
2855482	block_159	1	1	1.000000	tagged_backbone									
2855629	block_159	1	1	0.500000	tagged_backbone									
2855782	block_159	-1	-1	1.000000	tagged_backbone									
2856233	block_159	-1	-1	0.326770	tagged_backbone									
2856690	block_159	1	1	0.500000	tagged_backbone									
2856924	unassigned	0	0	0.500000	missing									
2857001	block_160	-1	-1	0.500000	tagged_backbone									
2857488	unassigned	0	0	0.000000	missing									
2860196	unassigned	0	0	0.500000	missing									
2860209	block_161	-1	-1	0.300000	tagged_spine_readbridge_fill	-1	1	2857001	2860477	unassigned	block_161	2860477	1	nearest_block
2860212	block_161	-1	-1	0.300000	tagged_spine_readbridge_fill	-1	1	2857001	2860477	unassigned	block_161	2860477	1	nearest_block
2860477	block_161	1	1	0.500000	tagged_backbone									
2862002	block_161	1	1	0.310554	tagged_backbone									
2862201	block_161	1	1	1.000000	tagged_backbone									
2862327	block_161	1	1	1.000000	tagged_backbone									
2862478	block_161	1	1	1.000000	tagged_backbone									
2866028	unassigned	0	0	0.000000	missing									
2866499	unassigned	0	0	0.000000	missing									
2866744	block_162	-1	-1	1.000000	tagged_backbone									
2866866	block_162	-1	-1	1.000000	tagged_backbone									
2867085	block_162	-1	-1	1.000000	tagged_backbone									
2867250	block_162	1	1	1.000000	tagged_backbone									
2867527	block_162	-1	-1	0.301003	tagged_backbone									
2868051	block_162	1	1	0.375000	tagged_backbone									
2868580	block_162	1	1	0.302062	tagged_backbone									
2868817	block_162	1	1	0.302062	tagged_backbone									
2868952	block_162	1	1	0.302062	tagged_backbone									
2869580	unassigned	0	0	0.000000	missing									
2870129	block_163	1	1	0.300464	tagged_backbone									
2870528	block_163	1	1	0.300464	tagged_backbone									
2872148	block_163	1	1	0.300464	tagged_backbone									
2872543	block_163	1	1	0.300464	tagged_backbone									
2872705	block_163	-1	-1	0.297152	tagged_backbone									
2873407	block_163	1	1	0.299588	tagged_backbone									
2873528	block_163	1	1	0.299588	tagged_backbone									
2874578	unassigned	0	0	0.000000	missing									
2897865	unassigned	0	0	0.000000	missing									
2930923	unassigned	0	0	0.000000	missing									
2931691	unassigned	0	0	0.000000	missing									
2937896	block_164	1	1	0.299588	tagged_backbone									
2943159	block_164	1	1	0.299588	tagged_backbone									
2944366	block_164	-1	-1	0.297152	tagged_backbone									
2961801	block_165	-1	-1	0.000000	tagged_spine_readbridge_fill	1	-1	2944366	2963819	unassigned	block_165	2963819	-1	nearest_block
2963075	block_165	1	1	0.000000	tagged_spine_readbridge_fill	-1	-1	2944366	2963819	unassigned	block_165	2963819	-1	nearest_block
2963558	block_165	-1	-1	0.000000	tagged_spine_readbridge_fill	1	-1	2944366	2963819	unassigned	block_165	2963819	-1	nearest_block
2963819	block_165	-1	-1	0.299588	tagged_backbone									
2965470	unassigned	0	0	0.000000	missing									
2965918	block_166	-1	-1	0.299588	tagged_backbone									
2966088	block_166	1	1	0.375000	tagged_backbone									
2966476	block_166	1	1	0.375000	tagged_backbone									
2967293	block_166	-1	-1	0.298132	tagged_backbone									
2967367	block_166	1	1	0.375000	tagged_backbone									
2967579	block_166	1	1	0.000000	tagged_spine_readbridge_fill	-1	-1	2967367	2968022	unassigned	block_166	2967367	1	nearest_block
2967987	unassigned	0	0	0.000000	missing									
2968022	block_167	-1	-1	0.297152	tagged_backbone									
2969558	unassigned	0	0	0.000000	missing									
2969824	block_168	-1	-1	0.375000	tagged_backbone									
2973873	unassigned	0	0	0.000000	missing									
2973882	unassigned	0	0	0.000000	missing									
2978989	unassigned	0	0	0.000000	missing									
2980529	unassigned	0	0	0.000000	missing									
3009098	unassigned	0	0	0.000000	missing									
3014763	block_169	1	1	0.300000	tagged_spine_readbridge_fill	1	1	2969824	3014876	unassigned	block_169	3014876	1	nearest_block
3014850	unassigned	0	0	0.500000	missing									
3014876	block_169	1	1	0.500000	tagged_backbone									
3015583	block_169	1	1	1.000000	tagged_backbone									
3015652	block_169	1	1	1.000000	tagged_backbone									
3015996	block_169	1	1	0.490000	tagged_backbone									
3017338	block_169	-1	-1	0.375000	tagged_backbone									
3018171	block_169	1	1	0.375000	tagged_backbone									
3018282	block_169	1	1	0.375000	tagged_backbone									
3019822	block_169	1	1	1.000000	tagged_backbone									
3020182	block_169	1	1	0.500000	tagged_backbone									
3020190	block_169	1	1	0.500000	tagged_backbone									
3020239	block_169	1	1	0.500000	tagged_backbone									
3020251	block_169	-1	-1	0.500000	tagged_backbone									
3020467	block_169	1	1	0.500000	tagged_spine_readbridge_fill	1	1	3020251	3020986	unassigned	block_169	3020251	-1	nearest_block
3020986	block_170	1	1	0.500000	tagged_backbone									
3020987	block_170	1	1	0.500000	tagged_backbone									
3021439	block_170	-1	-1	0.500000	tagged_spine_readbridge_fill	-1	1	3020987	3022133	unassigned	block_170	3020987	1	nearest_block
3021701	unassigned	0	0	0.000000	missing									
3022133	block_171	1	1	0.128108	tagged_backbone									
3023448	block_171	1	1	0.128108	tagged_backbone									
3023675	block_171	1	1	0.128108	tagged_backbone									
3024434	block_171	1	1	0.129885	tagged_backbone									
3025901	block_171	1	1	0.129885	tagged_backbone									
3026619	block_171	1	1	0.129885	tagged_backbone									
3026834	block_171	1	1	0.129885	tagged_backbone									
3027104	unassigned	0	0	0.500000	missing									
3027474	block_172	1	1	0.500000	tagged_backbone									
3027522	block_172	1	1	0.500000	tagged_backbone									
3028107	block_172	1	1	0.131687	tagged_backbone									
3030162	unassigned	0	0	0.000000	missing									
3031192	block_173	-1	-1	0.375000	tagged_backbone									
3031345	block_173	-1	-1	0.500000	tagged_backbone									
3031456	block_173	-1	-1	0.500000	tagged_spine_readbridge_fill	-1	1	3031345	3031614	unassigned	block_173	3031345	-1	nearest_block
3031614	block_174	-1	-1	0.500000	tagged_backbone									
3032464	block_174	1	1	0.307891	tagged_backbone									
3032791	block_174	-1	-1	0.307891	tagged_backbone									
3033043	unassigned	0	0	0.500000	missing									
3033503	unassigned	0	0	0.500000	missing									
3033530	block_175	1	1	0.500000	tagged_backbone									
3033673	block_175	-1	-1	0.500000	tagged_backbone									
3033770	unassigned	0	0	0.500000	missing									
3033806	block_175	-1	-1	0.500000	tagged_spine_readbridge_fill	1	-1	3033673	3034030	unassigned	block_175	3033673	-1	nearest_block
3034030	block_176	1	1	1.000000	tagged_backbone									
3034308	block_176	1	1	1.000000	tagged_backbone									
3034322	block_176	1	1	1.000000	tagged_backbone									
3034470	block_176	1	1	0.500000	tagged_spine_readbridge_fill	1	1	3034322	3034680	unassigned	block_176	3034322	1	nearest_block
3034477	block_176	1	1	0.300000	tagged_spine_readbridge_fill	1	1	3034322	3034680	unassigned	block_176	3034322	1	nearest_block
3034680	block_177	1	1	0.500000	tagged_backbone									
3034783	block_178	1	1	0.300000	tagged_spine_readbridge_fill	1	1	3034680	3034785	unassigned	block_178	3034785	1	nearest_block
3034785	block_178	1	1	0.500000	tagged_backbone									
3034947	block_178	1	1	0.500000	tagged_backbone									
3035242	block_178	1	1	0.500000	tagged_backbone									
3035270	block_178	1	1	0.500000	tagged_spine_readbridge_fill	1	1	3035242	3035425	unassigned	block_178	3035242	1	nearest_block
3035425	block_179	1	1	1.000000	tagged_backbone									
3036050	block_179	-1	-1	1.000000	tagged_backbone									
3036259	block_179	-1	-1	1.000000	tagged_backbone									
3036276	block_179	-1	-1	1.000000	tagged_backbone									
3036579	block_179	-1	-1	1.000000	tagged_backbone									
3037269	block_179	-1	-1	0.500000	tagged_backbone									
3037467	block_179	1	1	0.500000	tagged_backbone									
3037483	block_179	-1	-1	0.500000	tagged_backbone									
3037487	block_179	-1	-1	0.300000	tagged_spine_readbridge_fill	-1	1	3037483	3037491	unassigned	block_179	3037483	-1	nearest_block
3037491	block_180	-1	-1	0.500000	tagged_backbone									
3037497	block_180	-1	-1	0.500000	tagged_backbone									
3037559	block_180	-1	-1	0.500000	tagged_backbone									
3037601	block_180	-1	-1	0.500000	tagged_backbone									
3037639	block_181	-1	-1	0.300000	tagged_spine_readbridge_fill	1	-1	3037601	3037666	unassigned	block_181	3037666	-1	nearest_block
3037644	block_181	-1	-1	0.300000	tagged_spine_readbridge_fill	1	-1	3037601	3037666	unassigned	block_181	3037666	-1	nearest_block
3037666	block_181	-1	-1	0.500000	tagged_backbone									
3037733	block_181	1	1	0.500000	tagged_backbone									
3038594	block_181	-1	-1	0.109728	tagged_backbone									
3038681	block_181	1	1	0.375000	tagged_backbone									
3039366	block_181	1	1	0.375000	tagged_backbone									
3039599	block_181	1	1	0.000000	tagged_spine_readbridge_fill	-1	-1	3039366	3042144	unassigned	block_181	3039366	1	nearest_block
3040018	block_181	1	1	0.000000	tagged_spine_readbridge_fill	-1	-1	3039366	3042144	unassigned	block_181	3039366	1	nearest_block
3040435	block_181	1	1	0.000000	tagged_spine_readbridge_fill	-1	-1	3039366	3042144	unassigned	block_181	3039366	1	nearest_block
3041036	unassigned	0	0	0.000000	missing									
3042144	block_182	-1	-1	0.293405	tagged_backbone									
3043046	block_183	-1	-1	0.000000	tagged_spine_readbridge_fill	1	-1	3042144	3043628	unassigned	block_183	3043628	-1	nearest_block
3043628	block_183	-1	-1	0.293405	tagged_backbone									
3043808	block_183	-1	-1	0.293405	tagged_backbone									
3044044	block_183	1	1	0.375000	tagged_backbone									
3044226	block_183	-1	-1	1.000000	tagged_backbone									
3044459	block_183	1	1	1.000000	tagged_backbone									
3044806	block_183	-1	-1	0.490000	tagged_backbone									
3044838	block_183	1	1	0.500000	tagged_backbone									
3045643	block_183	1	1	0.375000	tagged_backbone									
3045661	block_183	-1	-1	0.375000	tagged_backbone									
3046929	block_183	-1	-1	0.375000	tagged_backbone									
3047146	unassigned	0	0	0.000000	missing									
3047833	block_184	-1	-1	0.135683	tagged_backbone									
3050475	block_184	-1	-1	0.135683	tagged_backbone									
3052415	block_184	-1	-1	0.135683	tagged_backbone									
3052419	block_184	-1	-1	0.134480	tagged_backbone									
3053900	block_184	-1	-1	0.134480	tagged_backbone									
3054888	unassigned	0	0	0.000000	missing									
3054957	block_185	-1	-1	0.134480	tagged_backbone									
3055960	block_185	-1	-1	0.375000	tagged_backbone									
3056758	block_185	-1	-1	1.000000	tagged_backbone									
3056869	block_185	-1	-1	1.000000	tagged_backbone									
3057012	block_185	-1	-1	0.375000	tagged_backbone									
3057500	block_185	-1	-1	1.000000	tagged_backbone									
3058178	block_185	-1	-1	0.375000	tagged_backbone									
3058555	block_185	-1	-1	0.315930	tagged_backbone									
3060252	block_185	-1	-1	0.375000	tagged_backbone									
3061081	block_185	-1	-1	0.312429	tagged_backbone									
3061479	block_185	-1	-1	0.312429	tagged_backbone									
3062610	block_185	-1	-1	0.312429	tagged_backbone									
3063713	block_185	-1	-1	0.127111	tagged_backbone									
3064014	block_185	-1	-1	0.310547	tagged_backbone									
3066754	block_185	-1	-1	0.310547	tagged_backbone									
3067523	block_185	-1	-1	0.123370	tagged_backbone									
3069321	block_185	-1	-1	0.123370	tagged_backbone									
3070704	block_185	-1	-1	0.119701	tagged_backbone									
3072892	block_185	-1	-1	0.119701	tagged_backbone									
3072979	block_185	-1	-1	0.308702	tagged_backbone									
3074430	block_185	-1	-1	0.308702	tagged_backbone									
3077074	unassigned	0	0	0.000000	missing									
3077243	block_186	-1	-1	0.306892	tagged_backbone									
3077772	block_186	-1	-1	0.306892	tagged_backbone									
3077976	block_186	-1	-1	0.306892	tagged_backbone									
3078698	block_186	-1	-1	0.112579	tagged_backbone									
3078885	block_186	-1	-1	0.305119	tagged_backbone									
3079069	block_186	-1	-1	0.112579	tagged_backbone									
3079632	block_186	-1	-1	0.305119	tagged_backbone									
3079778	block_186	-1	-1	0.109127	tagged_backbone									
3079992	unassigned	0	0	0.000000	missing									
3081458	block_187	-1	-1	0.303382	tagged_backbone									
3082068	block_187	-1	-1	0.109127	tagged_backbone									
3082370	block_187	-1	-1	1.000000	tagged_backbone									
3082638	block_188	1	1	0.300000	tagged_spine_readbridge_fill	-1	-1	3082370	3082851	unassigned	block_188	3082851	1	nearest_block
3082639	block_188	1	1	0.300000	tagged_spine_readbridge_fill	-1	-1	3082370	3082851	unassigned	block_188	3082851	1	nearest_block
3082851	block_188	1	1	1.000000	tagged_backbone									
3083901	block_188	-1	-1	0.301674	tagged_backbone									
3084718	block_188	-1	-1	0.500000	tagged_backbone									
3084829	block_188	-1	-1	0.300000	tagged_spine_readbridge_fill	-1	1	3084718	3085193	unassigned	block_188	3084718	-1	nearest_block
3085193	block_189	-1	-1	0.500000	tagged_backbone									
